"FM","KD_JENIS_TRANSAKSI","FG_PENGGANTI","NOMOR_FAKTUR","MASA_PAJAK","TAHUN_PAJAK","TANGGAL_FAKTUR","NPWP","NAMA","ALAMAT_LENGKAP","JUMLAH_DPP","JUMLAH_PPN","JUMLAH_PPNBM","IS_CREDITABLE"
"FM","01","0","0032066139693","4","2020","29/04/2020","013034558073000","PT WARGA DJAJA",,"41707500","4170750","0","1"
"FM","01","0","0002019451022","4","2020","30/04/2020","027962547062000","PT MULTI VISCOMINDO",,"11544300","1154430","0","1"
"FM","01","0","0002019451005","4","2020","29/04/2020","027962547062000","PT MULTI VISCOMINDO",,"957600","95760","0","1"
"FM","01","0","0002019450987","4","2020","28/04/2020","027962547062000","PT MULTI VISCOMINDO",,"2673450","267345","0","1"
"FM","01","0","0032066139548","4","2020","22/04/2020","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0052049423705","4","2020","28/04/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"3875000","387500","0","1"
"FM","01","0","0052049423755","4","2020","30/04/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"3875000","387500","0","1"
"FM","01","0","0032035691371","4","2020","03/04/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"150181818","15018182","0","1"
"FM","01","1","0032035691628","4","2020","08/04/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"6620997","662100","0","1"
"FM","01","1","0032001911198","4","2020","06/04/2020","013041108073000","PT ANEKA WARNA INDAH","","6000000","600000","0","1"
"FM","01","1","0032001911292","4","2020","06/04/2020","013041108073000","PT ANEKA WARNA INDAH","","19000000","1900000","0","1"
"FM","01","1","0032035691628","4","2020","08/04/2020","015288806415000","PT CENTRAL SATRYAPERDANA.","","6620997","662100","0","1"
"FM","01","0","0032066139813","5","2020","05/05/2020","013034558073000","PT WARGA DJAJA",,"7821660","782166","0","1"
"FM","01","0","0032066139720","5","2020","26/04/2020","013034558073000","PT WARGA DJAJA",,"7821660","782166","0","1"
"FM","01","0","0032011348483","5","2020","04/05/2020","018200469026000","PT MEGAH PITA INDONESIA",,"19260000","1926000","0","1"
"FM","01","0","0032011348502","5","2020","06/05/2020","018200469026000","PT MEGAH PITA INDONESIA",,"1826000","182600","0","1"
"FM","01","0","0042063297613","5","2020","05/05/2020","013288113046000","PT KREASI DASATAMA",,"181326000","18132600","0","1"
"FM","01","0","0042063297597","5","2020","04/05/2020","013288113046000","PT KREASI DASATAMA",,"47200000","4720000","0","1"
"FM","01","0","0022007943174","5","2020","04/05/2020","012803334441000","PT SAN CENTRAL INDAH",,"4584000","458400","0","1"
"FM","01","0","0042051277871","5","2020","02/05/2020","013191994038000","PT AMEN PAINT SWADANA",,"5441818","544182","0","1"
"FM","01","0","0032000725473","5","2020","04/05/2020","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0012021719096","5","2020","06/05/2020","026710558034000","PT BINAR BESTARI BUANA",,"9800000","980000","0","1"
"FM","01","0","0052049423771","5","2020","04/05/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"3875000","387500","0","1"
"FM","01","0","0052049423803","5","2020","06/05/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"3875000","387500","0","1"
"FM","01","0","0052049423835","5","2020","08/05/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"17500000","1750000","0","1"
"FM","01","0","0052049423822","5","2020","06/05/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"3500000","350000","0","1"
"FM","01","0","0042092191743","5","2020","24/04/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"875000","87500","0","1"
"FM","01","0","0042092191684","5","2020","21/04/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"21875000","2187500","0","1"
"FM","01","0","0042063297664","5","2020","09/05/2020","013288113046000","PT KREASI DASATAMA",,"228294000","22829400","0","1"
"FM","01","0","0012033717308","5","2020","08/05/2020","010706570092000","PT COCA  COLA DISTRIBUTION INDONESIA",,"4090940","409094","0","1"
"FM","01","0","0052049423858","5","2020","11/05/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"14000000","1400000","0","1"
"FM","01","0","0022001425654","5","2020","18/05/2020","013034491073000","PT MARGA BHARATA",,"6706800","670680","0","1"
"FM","01","0","0022001425651","5","2020","15/05/2020","013034491073000","PT MARGA BHARATA",,"6706800","670680","0","1"
"FM","01","0","0042051278094","5","2020","05/05/2020","013191994038000","PT AMEN PAINT SWADANA",,"3660000","366000","0","1"
"FM","01","0","0032079930936","5","2020","01/05/2020","032779969063000","PT   CYBERINDO PRIMATAMA",,"235000","23500","0","1"
"FM","01","0","0042051278125","5","2020","18/05/2020","013191994038000","PT AMEN PAINT SWADANA",,"3660000","366000","0","1"
"FM","01","0","0032000933565","5","2020","18/05/2020","017745001415000","PT INDAHVARIA EKASELARAS",,"25795000","2579500","0","1"
"FM","01","0","0042063297793","5","2020","19/05/2020","013288113046000","PT KREASI DASATAMA",,"910000","91000","0","1"
"FM","01","0","0042063297794","5","2020","19/05/2020","013288113046000","PT KREASI DASATAMA",,"4814000","481400","0","1"
"FM","01","0","0012033724409","5","2020","14/05/2020","010706570092000","PT COCA  COLA DISTRIBUTION INDONESIA",,"590909","59091","0","1"
"FM","01","0","0012033725907","5","2020","15/05/2020","010706570092000","PT COCA  COLA DISTRIBUTION INDONESIA",,"427273","42727","0","1"
"FM","01","0","0032011348512","5","2020","12/05/2020","018200469026000","PT MEGAH PITA INDONESIA",,"30566000","3056600","0","1"
"FM","01","0","0032066139851","5","2020","06/05/2020","013034558073000","PT WARGA DJAJA",,"41500000","4150000","0","1"
"FM","01","0","0032066139811","5","2020","05/05/2020","013034558073000","PT WARGA DJAJA",,"28012500","2801250","0","1"
"FM","01","0","0032076786482","5","2020","28/05/2020","020379095036000","PT BUANA JAYA PAPERINDO",,"50436364","5043636","0","1"
"FM","01","0","0032063631964","6","2020","06/06/2020","026289280451000","PT GRAHA MITRA SEJATI",,"1500000","150000","0","1"
"FM","01","0","0032000725649","6","2020","02/06/2020","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0012021719124","6","2020","08/06/2020","026710558034000","PT BINAR BESTARI BUANA",,"1890000","189000","0","1"
"FM","01","0","0032063631960","6","2020","02/06/2020","026289280451000","PT GRAHA MITRA SEJATI",,"1500000","150000","0","1"
"FM","01","0","0042051278543","6","2020","02/06/2020","013191994038000","PT AMEN PAINT SWADANA",,"3660000","366000","0","1"
"FM","01","0","0032035693125","6","2020","05/06/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4571818","457182","0","1"
"FM","01","0","0042077087537","6","2020","11/06/2020","066254723033000","FERGUS WINATA / BINTANG ABADI",,"22050909","2205091","0","1"
"FM","01","0","0042051278697","6","2020","10/06/2020","013191994038000","PT AMEN PAINT SWADANA",,"1759091","175909","0","1"
"FM","01","0","0012039319696","6","2020","08/06/2020","013180328037000","PT ANEKA BARANG",,"410000","41000","0","1"
"FM","01","0","0012039319691","6","2020","04/06/2020","013180328037000","PT ANEKA BARANG",,"1350000","135000","0","1"
"FM","01","0","0012039319698","6","2020","12/06/2020","013180328037000","PT ANEKA BARANG",,"1260000","126000","0","1"
"FM","01","0","0062024277114","6","2020","11/06/2020","013034558073000","PT WARGA DJAJA",,"22720060","2272006","0","1"
"FM","01","0","0032035693521","6","2020","16/06/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3432727","343273","0","1"
"FM","01","0","0032035693469","6","2020","15/06/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4571818","457182","0","1"
"FM","01","0","0032027966030","6","2020","26/06/2020","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"2558700","255870","0","1"
"FM","01","0","0042037235983","6","2020","22/06/2020","317989945451000","PT ALPHA GEMILANG MAKMUR",,"1055500","105550","0","1"
"FM","01","0","0042037235993","6","2020","23/06/2020","317989945451000","PT ALPHA GEMILANG MAKMUR",,"15000000","1500000","0","1"
"FM","01","0","0042037235984","6","2020","22/06/2020","317989945451000","PT ALPHA GEMILANG MAKMUR",,"3420000","342000","0","1"
"FM","01","0","0012021719169","6","2020","25/06/2020","026710558034000","PT BINAR BESTARI BUANA",,"12285000","1228500","0","1"
"FM","01","0","0012021719164","6","2020","24/06/2020","026710558034000","PT BINAR BESTARI BUANA",,"6885000","688500","0","1"
"FM","01","0","0032063631974","6","2020","22/06/2020","026289280451000","PT GRAHA MITRA SEJATI",,"7920000","792000","0","1"
"FM","01","0","0032011348620","6","2020","23/06/2020","018200469026000","PT MEGAH PITA INDONESIA",,"913000","91300","0","1"
"FM","01","0","0042063467417","6","2020","17/06/2020","023870306085000","PT INDO KREASI",,"15000000","1500000","0","1"
"FM","01","0","0012039319704","6","2020","22/06/2020","013180328037000","PT ANEKA BARANG",,"14000000","1400000","0","1"
"FM","01","0","0032079931230","6","2020","01/06/2020","032779969063000","PT   CYBERINDO PRIMATAMA",,"235000","23500","0","1"
"FM","01","0","0042051278892","6","2020","16/06/2020","013191994038000","PT AMEN PAINT SWADANA",,"3660000","366000","0","1"
"FM","01","0","0032035693864","6","2020","23/06/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"17995455","1799546","0","1"
"FM","01","0","0032035693777","6","2020","22/06/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"100000","10000","0","1"
"FM","01","0","0032035693663","6","2020","18/06/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1281818","128182","0","1"
"FM","01","0","0032027966036","6","2020","30/06/2020","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"17321040","1732104","0","1"
"FM","01","0","0062024277517","6","2020","24/06/2020","013034558073000","PT WARGA DJAJA",,"7821660","782166","0","1"
"FM","01","0","0012039319711","6","2020","30/06/2020","013180328037000","PT ANEKA BARANG",,"400000","40000","0","1"
"FM","01","0","0032033692016","6","2020","26/06/2020","022885974451000","PT KARYA MANDIRI GUNA",,"14075000","1407500","0","1"
"FM","01","0","0032035694094","6","2020","29/06/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"259524","25952","0","1"
"FM","01","0","0062024277709","6","2020","30/06/2020","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0062024277497","6","2020","22/06/2020","013034558073000","PT WARGA DJAJA",,"20749000","2074900","0","1"
"FM","01","0","0062024277416","6","2020","19/06/2020","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0032035694068","6","2020","29/06/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2143260","214326","0","1"
"FM","01","0","0062024277332","6","2020","17/06/2020","013034558073000","PT WARGA DJAJA",,"6847500","684750","0","1"
"FM","01","0","0062024277207","6","2020","13/06/2020","013034558073000","PT WARGA DJAJA",,"8715000","871500","0","1"
"FM","01","0","0012033751647","6","2020","15/06/2020","010706570092000","PT COCA - COLA DISTRIBUTION INDONESIA",,"4545496","454550","0","1"
"FM","01","0","0062024277146","6","2020","12/06/2020","013034558073000","PT WARGA DJAJA",,"8027400","802740","0","1"
"FM","01","0","0062024277003","6","2020","09/06/2020","013034558073000","PT WARGA DJAJA",,"72313750","7231375","0","1"
"FM","01","0","0062024277757","6","2020","30/06/2020","013034558073000","PT WARGA DJAJA",,"6017500","601750","0","1"
"FM","01","0","0062024277760","7","2020","01/07/2020","013034558073000","PT WARGA DJAJA",,"4097060","409706","0","1"
"FM","01","0","0032033692017","7","2020","02/07/2020","022885974451000","PT KARYA MANDIRI GUNA",,"6600000","660000","0","1"
"FM","01","0","0002019452103","7","2020","02/07/2020","027962547062000","PT MULTI VISCOMINDO",,"30162500","3016250","0","1"
"FM","01","0","0032035694334","7","2020","03/07/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"519048","51905","0","1"
"FM","01","0","0032011348664","7","2020","03/07/2020","018200469026000","PT MEGAH PITA INDONESIA",,"1826000","182600","0","1"
"FM","01","0","0042037236029","7","2020","03/07/2020","317989945451000","PT ALPHA GEMILANG MAKMUR",,"53149500","5314950","0","1"
"FM","01","0","0042037236031","7","2020","04/07/2020","317989945451000","PT ALPHA GEMILANG MAKMUR",,"22180500","2218050","0","1"
"FM","01","0","0062038929540","7","2020","06/07/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"11040000","1104000","0","1"
"FM","01","0","0042077087563","7","2020","07/07/2020","066254723033000","FERGUS WINATA / BINTANG ABADI",,"5495455","549545","0","1"
"FM","01","0","0062024277935","7","2020","07/07/2020","013034558073000","PT WARGA DJAJA",,"4469520","446952","0","1"
"FM","01","0","0062038929564","7","2020","08/07/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"37536000","3753600","0","1"
"FM","01","0","0002019452238","7","2020","08/07/2020","027962547062000","PT MULTI VISCOMINDO",,"1206500","120650","0","1"
"FM","01","0","0002019452252","7","2020","08/07/2020","027962547062000","PT MULTI VISCOMINDO",,"5811750","581175","0","1"
"FM","01","0","0042051279682","7","2020","09/07/2020","013191994038000","PT AMEN PAINT SWADANA",,"3621818","362182","0","1"
"FM","01","0","0012074726360","7","2020","09/07/2020","210914230432000","PT TUNAS CITRA PANDAWA",,"47475000","4747500","0","1"
"FM","01","0","0012033776863","7","2020","09/07/2020","010706570092000","PT COCA  COLA DISTRIBUTION INDONESIA",,"909091","90909","0","1"
"FM","01","0","0012074726359","7","2020","09/07/2020","210914230432000","PT TUNAS CITRA PANDAWA",,"73447500","7344750","0","1"
"FM","01","0","0002019452265","7","2020","09/07/2020","027962547062000","PT MULTI VISCOMINDO",,"9048750","904875","0","1"
"FM","01","0","0022073846711","7","2020","09/07/2020","014681381651000","PT OXYPLAST INDONESIA",,"1980000","198000","0","1"
"FM","01","0","0062038929601","7","2020","10/07/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"18354000","1835400","0","1"
"FM","01","0","0032011348715","7","2020","13/07/2020","018200469026000","PT MEGAH PITA INDONESIA",,"913000","91300","0","1"
"FM","01","0","0012021719208","7","2020","11/07/2020","026710558034000","PT BINAR BESTARI BUANA",,"9450000","945000","0","1"
"FM","01","0","0052016856432","7","2020","14/07/2020","020934360451000","PT KURNIA SAKTI",,"9187500","918750","0","1"
"FM","01","0","0062038929659","7","2020","14/07/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"2070000","207000","0","1"
"FM","01","0","0032095058063","7","2020","16/07/2020","313303505033000","PT PACIFIC JAYAMANDIRI",,"359091","35909","0","1"
"FM","01","0","0002019452469","7","2020","16/07/2020","027962547062000","PT MULTI VISCOMINDO",,"2457000","245700","0","1"
"FM","01","0","0012039319730","7","2020","21/07/2020","013180328037000","PT ANEKA BARANG",,"120000","12000","0","1"
"FM","01","0","0012021719230","7","2020","21/07/2020","026710558034000","PT BINAR BESTARI BUANA",,"5670000","567000","0","1"
"FM","01","0","0032000933831","7","2020","22/07/2020","017745001415000","PT INDAHVARIA EKASELARAS",,"40535000","4053500","0","1"
"FM","01","0","0052016856425","7","2020","29/06/2020","020934360451000","PT KURNIA SAKTI",,"675000","67500","0","1"
"FM","01","0","0012039319736","7","2020","24/07/2020","013180328037000","PT ANEKA BARANG",,"400000","40000","0","1"
"FM","01","0","0062023439977","7","2020","01/07/2020","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0062013903748","7","2020","21/07/2020","027513241039000","PT DIGITAL PRIMA IMAGING",,"4042500","404250","0","1"
"FM","01","0","0032033692021","7","2020","22/07/2020","022885974451000","PT KARYA MANDIRI GUNA",,"330000","33000","0","1"
"FM","01","0","0012021719242","7","2020","27/07/2020","026710558034000","PT BINAR BESTARI BUANA",,"15255000","1525500","0","1"
"FM","01","0","0012021719241","7","2020","27/07/2020","026710558034000","PT BINAR BESTARI BUANA",,"3780000","378000","0","1"
"FM","01","0","0032011348812","7","2020","30/07/2020","018200469026000","PT MEGAH PITA INDONESIA",,"913000","91300","0","1"
"FM","01","0","0052068777444","7","2020","24/07/2020","066254723033000","FERGUS WINATA / BINTANG ABADI",,"232727","23273","0","1"
"FM","01","0","0062060775140","7","2020","30/07/2020","317989945451000","PT ALPHA GEMILANG MAKMUR",,"3120000","312000","0","1"
"FM","01","0","0062024278480","7","2020","23/07/2020","013034558073000","PT WARGA DJAJA",,"16760700","1676070","0","1"
"FM","01","0","0062024278477","7","2020","23/07/2020","013034558073000","PT WARGA DJAJA",,"15270860","1527086","0","1"
"FM","01","0","0062024278484","7","2020","23/07/2020","013034558073000","PT WARGA DJAJA",,"24209900","2420990","0","1"
"FM","01","0","0062024278331","7","2020","20/07/2020","013034558073000","PT WARGA DJAJA",,"16015780","1601578","0","1"
"FM","01","0","0062024278704","7","2020","30/07/2020","013034558073000","PT WARGA DJAJA",,"4090909","409091","0","1"
"FM","01","0","0062024278703","7","2020","30/07/2020","013034558073000","PT WARGA DJAJA",,"1117380","111738","0","1"
"FM","01","0","0052070095964","7","2020","01/07/2020","032779969063000","PT   CYBERINDO PRIMATAMA",,"235000","23500","0","1"
"FM","01","0","0032035695500","7","2020","29/07/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3599091","359909","0","1"
"FM","01","0","0012021719300","8","2020","22/08/2020","026710558034000","PT BINAR BESTARI BUANA",,"1750000","175000","0","1"
"FM","01","0","0042051280565","8","2020","13/08/2020","013191994038000","PT AMEN PAINT SWADANA",,"120909","12091","0","1"
"FM","01","0","0032035695934","8","2020","07/08/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2402730","240273","0","1"
"FM","01","0","0032035695722","8","2020","04/08/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"427273","42727","0","1"
"FM","01","0","0032035695826","8","2020","07/08/2020","015288806415000","PT CENTRAL SATRYAPERDANA.",,"7198182","719818","0","1"
"FM","01","0","0032027966141","8","2020","25/08/2020","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"17582400","1758240","0","1"
